code,name,market,sector,signal,close,ret5d_pct,vol_ratio,atr_pct,turn20_oku,dev25_pct,above75,hi52w,ret1d_pct,flag_liquidity,flag_atr,flag_extended,flag_gap,ev_pct,win_rate,n_hist,ev_source,ev_stock_pct,n_stock,tp_ref,sl_ref
7129,ミアヘルサホールディングス,スタンダード,小売業,pullback,1183.0,0.6,1.09,0.95,0.0,1.46,True,False,-0.17,NG,OK,OK,OK,0.19,43.9,930,地合い別,,0,1242.2,1153.4
7360,オンデック,グロース,サービス業,pullback,658.0,2.33,2.43,1.49,0.0,1.64,True,False,1.86,NG,OK,OK,OK,0.19,43.9,930,地合い別,,0,690.9,641.5
7538,大水,スタンダード,卸売業,pullback,392.0,0.51,2.87,1.42,0.0,0.3,True,False,-1.01,NG,OK,OK,OK,0.19,43.9,930,地合い別,,0,411.6,382.2
7677,ヤシマキザイ,スタンダード,卸売業,pullback,2750.0,0.0,1.07,0.72,0.0,0.21,True,False,0.36,NG,OK,OK,OK,0.19,43.9,930,地合い別,,0,2887.5,2681.2
7791,ドリームベッド,スタンダード,その他製品,pullback,833.0,0.48,2.14,1.26,0.0,0.87,True,False,-0.24,NG,OK,OK,OK,0.19,43.9,930,地合い別,,0,874.7,812.2
7887,南海プライウッド,スタンダード,その他製品,pullback,1572.0,-0.57,1.14,1.22,0.0,0.85,True,False,1.03,NG,OK,OK,OK,0.19,43.9,930,地合い別,,0,1650.6,1532.7
9206,スターフライヤー,スタンダード,空運業,pullback,1970.0,1.49,2.21,1.49,0.0,0.97,True,False,1.81,NG,OK,OK,OK,0.19,43.9,930,地合い別,,0,2068.5,1920.8
9220,エフビー介護サービス,スタンダード,サービス業,pullback,1299.0,-3.2,2.65,2.5,0.0,1.85,True,False,0.54,NG,OK,OK,OK,0.19,43.9,930,地合い別,,0,1364.0,1266.5
9246,プロジェクトホールディングス,グロース,サービス業,pullback,1117.0,1.36,1.0,1.9,0.0,1.41,True,False,1.55,NG,OK,OK,OK,0.19,43.9,930,地合い別,,0,1172.9,1089.1
485A,パワーエックス,グロース,電気機器,breakout,2400.0,31.51,2.67,7.5,156.3,27.38,True,False,5.87,OK,NG,NG,OK,-0.09,40.4,344,地合い別,,0,2520.0,2340.0
6787,メイコー,プライム,電気機器,breakout,20850.0,10.79,2.19,6.56,91.2,11.77,False,False,6.0,OK,NG,NG,OK,-0.09,40.4,344,地合い別,,0,21892.5,20328.8
4704,トレンドマイクロ,プライム,情報・通信業,breakout,6332.0,9.21,1.88,3.67,61.2,7.98,True,False,4.33,OK,NG,NG,OK,-0.09,40.4,344,地合い別,-3.06,2,6648.6,6173.7
1893,五洋建設,プライム,建設業,breakout,1554.0,6.73,1.54,3.02,30.8,6.96,False,False,2.41,OK,NG,OK,OK,-0.09,40.4,344,地合い別,-1.29,7,1631.7,1515.1
325A,ＴＥＮＴＩＡＬ,グロース,繊維製品,breakout,1980.0,12.82,3.15,4.69,5.6,12.58,True,True,8.97,OK,NG,NG,NG,-0.09,40.4,344,地合い別,,0,2079.0,1930.5
3762,テクマトリックス,プライム,情報・通信業,breakout,2525.0,8.23,2.26,2.79,5.0,5.99,True,True,2.77,NG,NG,OK,OK,-0.09,40.4,344,地合い別,,0,2651.2,2461.9
7433,伯東,プライム,卸売業,breakout,5500.0,5.97,1.63,2.16,4.6,4.36,True,True,1.48,NG,OK,OK,OK,-0.09,40.4,344,地合い別,-2.7,2,5775.0,5362.5
4258,網屋,グロース,情報・通信業,breakout,5260.0,11.21,2.17,5.91,3.3,14.5,True,True,0.96,NG,NG,NG,OK,-0.09,40.4,344,地合い別,,0,5523.0,5128.5
4417,グローバルセキュリティエキスパート,グロース,情報・通信業,breakout,5300.0,24.12,4.51,5.26,2.9,15.82,True,True,7.61,NG,NG,NG,NG,-0.09,40.4,344,地合い別,,0,5565.0,5167.5
8037,カメイ,プライム,卸売業,breakout,4810.0,10.19,1.56,2.45,2.7,7.24,True,True,0.63,NG,OK,NG,OK,-0.09,40.4,344,地合い別,,0,5050.5,4689.8
2612,かどや製油,スタンダード,食料品,breakout,2800.0,22.0,28.66,4.49,2.0,38.83,True,True,15.75,NG,NG,NG,NG,-0.09,40.4,344,地合い別,,0,2940.0,2730.0
2301,学情,プライム,サービス業,breakout,1758.0,6.03,4.03,2.17,1.7,3.76,True,False,4.58,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,1845.9,1714.0
5131,リンカーズ,グロース,情報・通信業,breakout,213.0,77.5,13.25,5.57,1.5,68.03,True,False,30.67,NG,NG,NG,NG,-0.09,40.4,344,地合い別,,0,223.7,207.7
3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ,スタンダード,情報・通信業,breakout,53.0,65.62,150.58,4.72,1.3,65.21,True,False,65.62,NG,NG,NG,NG,-0.09,40.4,344,地合い別,,0,55.7,51.7
6317,北川鉄工所,スタンダード,機械,breakout,2443.0,41.38,28.81,3.49,1.3,31.55,True,True,15.95,NG,NG,NG,NG,-0.09,40.4,344,地合い別,,0,2565.2,2381.9
5136,ｔｒｉｐｌａ,グロース,情報・通信業,breakout,2290.0,14.44,13.78,4.32,1.2,17.05,True,True,13.76,NG,NG,NG,NG,-0.09,40.4,344,地合い別,,0,2404.5,2232.8
3393,スターティアホールディングス,プライム,卸売業,breakout,3115.0,3.15,2.92,1.42,1.0,3.01,True,False,1.47,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,3270.8,3037.1
6184,鎌倉新書,プライム,サービス業,breakout,619.0,8.6,1.6,2.6,1.0,5.75,True,False,1.48,NG,NG,OK,OK,-0.09,40.4,344,地合い別,,0,650.0,603.5
9414,日本ＢＳ放送,スタンダード,情報・通信業,breakout,1050.0,15.89,26.16,1.64,1.0,15.9,True,False,14.25,NG,OK,NG,NG,-0.09,40.4,344,地合い別,,0,1102.5,1023.8
4933,Ｉ－ｎｅ,プライム,化学,breakout,1681.0,17.22,2.67,2.83,0.9,15.64,True,True,16.41,NG,NG,NG,NG,-0.09,40.4,344,地合い別,,0,1765.1,1639.0
3657,ポールトゥウィンホールディングス,プライム,情報・通信業,breakout,378.0,5.59,6.26,2.46,0.7,4.79,True,True,3.56,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,396.9,368.6
9251,ＡＢ＆Ｃｏｍｐａｎｙ,グロース,サービス業,breakout,1602.0,3.82,3.64,2.02,0.7,5.89,True,True,5.95,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,1682.1,1562.0
3649,ファインデックス,プライム,情報・通信業,breakout,915.0,10.24,1.66,2.79,0.6,6.86,True,False,4.57,NG,NG,OK,OK,-0.09,40.4,344,地合い別,,0,960.8,892.1
7375,リファインバースグループ,グロース,サービス業,breakout,1272.0,5.3,2.73,4.01,0.6,6.78,True,False,7.16,NG,NG,OK,NG,-0.09,40.4,344,地合い別,,0,1335.6,1240.2
7811,中本パックス,スタンダード,その他製品,breakout,2204.0,12.33,13.84,1.77,0.5,13.13,True,True,13.32,NG,OK,NG,NG,-0.09,40.4,344,地合い別,,0,2314.2,2148.9
3914,ＪＩＧ－ＳＡＷ,グロース,情報・通信業,breakout,2660.0,11.91,2.85,2.27,0.3,11.84,True,False,5.22,NG,OK,NG,OK,-0.09,40.4,344,地合い別,,0,2793.0,2593.5
460A,ＢＲＡＮＵ,グロース,情報・通信業,breakout,1190.0,16.1,10.23,4.39,0.3,14.25,True,False,4.39,NG,NG,NG,OK,-0.09,40.4,344,地合い別,,0,1249.5,1160.2
7119,ハルメクホールディングス,グロース,小売業,breakout,2134.0,5.85,2.28,2.91,0.3,15.85,True,True,2.3,NG,NG,NG,OK,-0.09,40.4,344,地合い別,,0,2240.7,2080.7
2340,極楽湯ホールディングス,スタンダード,サービス業,breakout,532.0,2.31,2.95,0.86,0.2,2.28,True,False,0.76,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,558.6,518.7
2892,日本食品化工,スタンダード,食料品,breakout,4735.0,3.72,4.0,0.93,0.2,3.89,True,False,2.93,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,4971.8,4616.6
4175,ｃｏｌｙ,グロース,情報・通信業,breakout,2989.0,4.26,2.1,3.38,0.2,5.61,True,True,3.5,NG,NG,OK,OK,-0.09,40.4,344,地合い別,,0,3138.5,2914.3
4379,Ｐｈｏｔｏｓｙｎｔｈ,グロース,情報・通信業,breakout,467.0,7.6,10.91,2.98,0.2,6.68,True,False,6.14,NG,NG,OK,NG,-0.09,40.4,344,地合い別,,0,490.4,455.3
6199,セラク,スタンダード,情報・通信業,breakout,1454.0,10.24,1.53,2.91,0.2,5.83,True,False,1.61,NG,NG,OK,OK,-0.09,40.4,344,地合い別,,0,1526.7,1417.6
7050,フロンティアインターナショナル,グロース,サービス業,breakout,1532.0,12.23,4.03,3.36,0.2,8.05,True,False,6.24,NG,NG,NG,NG,-0.09,40.4,344,地合い別,,0,1608.6,1493.7
1770,藤田エンジニアリング,スタンダード,建設業,breakout,2333.0,9.69,8.38,2.73,0.1,9.75,True,False,7.07,NG,NG,NG,NG,-0.09,40.4,344,地合い別,,0,2449.7,2274.7
1848,富士ピー・エス,スタンダード,建設業,breakout,801.0,6.09,3.04,2.59,0.1,8.51,True,False,5.12,NG,NG,NG,OK,-0.09,40.4,344,地合い別,,0,841.1,781.0
246A,アスア,グロース,サービス業,breakout,1077.0,15.31,2.35,2.0,0.1,15.51,True,False,16.18,NG,OK,NG,NG,-0.09,40.4,344,地合い別,,0,1130.9,1050.1
3020,アプライド,スタンダード,小売業,breakout,4835.0,4.88,2.85,1.65,0.1,8.99,True,True,1.04,NG,OK,NG,OK,-0.09,40.4,344,地合い別,,0,5076.8,4714.1
415A,ＧＭＯ　ＴＥＣＨホールディングス,グロース,サービス業,breakout,5580.0,8.35,5.73,1.82,0.1,9.28,True,False,4.3,NG,OK,NG,OK,-0.09,40.4,344,地合い別,,0,5859.0,5440.5
416A,富士ユナイトホールディングス,スタンダード,卸売業,breakout,1347.0,4.82,1.62,1.42,0.1,4.14,True,False,2.05,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,1414.4,1313.3
5071,ヴィス,スタンダード,サービス業,breakout,1456.0,4.52,90.79,1.78,0.1,6.01,True,False,6.51,NG,OK,OK,NG,-0.09,40.4,344,地合い別,,0,1528.8,1419.6
7487,小津産業,スタンダード,卸売業,breakout,1842.0,1.54,2.3,0.61,0.1,2.31,True,False,0.66,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,1934.1,1796.0
7674,ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,グロース,小売業,breakout,2738.0,4.27,6.95,0.97,0.1,4.58,True,False,5.27,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,2874.9,2669.5
8143,ラピーヌ,スタンダード,繊維製品,breakout,165.0,16.2,190.29,2.81,0.1,15.09,True,False,14.58,NG,NG,NG,NG,-0.09,40.4,344,地合い別,,0,173.2,160.9
8769,アドバンテッジリスクマネジメント,スタンダード,サービス業,breakout,520.0,4.84,2.25,2.18,0.1,3.4,True,False,3.17,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,546.0,507.0
9160,オンザページ,スタンダード,サービス業,breakout,337.0,3.06,3.45,1.7,0.1,2.94,True,False,1.81,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,353.9,328.6
1444,ニッソウ,グロース,建設業,breakout,2708.0,1.54,1.55,1.06,0.0,1.8,False,False,1.58,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,2843.4,2640.3
2376,サイネックス,スタンダード,サービス業,breakout,800.0,3.9,2.15,1.52,0.0,2.3,True,False,1.27,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,840.0,780.0
2424,ブラス,スタンダード,サービス業,breakout,657.0,10.42,25.05,0.96,0.0,9.38,True,False,9.87,NG,OK,NG,NG,-0.09,40.4,344,地合い別,,0,689.9,640.6
2480,システム・ロケーション,スタンダード,情報・通信業,breakout,1900.0,8.51,6.21,1.66,0.0,8.55,True,False,6.8,NG,OK,NG,NG,-0.09,40.4,344,地合い別,,0,1995.0,1852.5
3042,セキュアヴェイル,スタンダード,情報・通信業,breakout,307.0,4.07,5.34,1.68,0.0,2.77,True,False,2.33,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,322.4,299.3
3842,ネクストジェン,スタンダード,情報・通信業,breakout,1163.0,10.76,3.86,1.93,0.0,10.28,True,False,3.19,NG,OK,NG,OK,-0.09,40.4,344,地合い別,,0,1221.2,1133.9
8147,トミタ,スタンダード,卸売業,breakout,1461.0,3.69,2.63,1.45,0.0,3.78,True,False,3.11,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,1534.0,1424.5
9250,ＧＲＣＳ,グロース,サービス業,breakout,1031.0,3.1,5.0,2.38,0.0,7.77,True,False,3.1,NG,OK,NG,OK,-0.09,40.4,344,地合い別,,0,1082.5,1005.2
9445,フォーバルテレコム,スタンダード,情報・通信業,breakout,546.0,2.44,2.82,0.6,0.0,1.74,True,False,1.68,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,573.3,532.4
9476,中央経済社ホールディングス,スタンダード,情報・通信業,breakout,1010.0,1.92,22.2,1.03,0.0,2.43,True,False,2.43,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,1060.5,984.8
9976,セキチュー,スタンダード,小売業,breakout,1094.0,3.11,3.57,0.97,0.0,2.81,True,False,0.83,NG,OK,OK,OK,-0.09,40.4,344,地合い別,,0,1148.7,1066.6
